entry_date,exit_date,entry_price,exit_price,pnl,exit_reason
2023-10-19,2023-10-23,28725.596899999997,31566.558433410002,3.1599047496705612,Take Profit
2023-12-01,2023-12-05,38698.659999999996,42525.957474,3.462728182777263,Take Profit
2024-06-04,2024-06-07,70650.57999999999,68423.31143467143,-1.2363922001413457,Stop Loss
2024-06-05,2024-06-07,71204.43329999999,68959.74327911991,-1.23637208431138,Stop Loss
2024-06-07,2024-06-11,69446.377,67257.27394360786,-1.2089556723264863,Stop Loss
2024-06-11,2024-06-14,67388.0207,65263.45908031007,-1.1957756423221724,Stop Loss
2024-06-13,2024-06-18,66853.68689999999,64746.04385713192,-1.195736977011077,Stop Loss
2024-06-14,2024-06-18,66105.73969999999,64021.62333630792,-1.1825481915861364,Stop Loss
2024-06-17,2024-06-18,66538.5721,64440.84099316594,-1.182531670390348,Stop Loss
2024-06-18,2024-06-23,65215.149999999994,63159.25776032143,-1.143112079549812,Stop Loss
2024-06-20,2024-06-24,64918.85399999999,62871.54648314428,-1.1435091000406195,Stop Loss
2024-10-29,2024-10-31,72812.2395,70516.69748867037,-1.1179087885982752,Stop Loss
2024-10-30,2024-10-31,72421.34899999999,70138.10244934786,-1.1179217223273785,Stop Loss
2024-10-28,2024-11-03,70009.93999999999,67802.22485515714,-1.1181568467064888,Stop Loss
2024-10-31,2024-11-03,70392.22189999999,68172.48207799264,-1.0934236493288831,Stop Loss
2025-02-18,2025-02-24,95717.62199999999,92700.11741427572,-1.0686920683393124,Stop Loss
2025-02-21,2025-02-24,96224.02789999999,93190.59431669122,-1.068680314094449,Stop Loss
2025-02-24,2025-02-25,91606.01449999999,88717.3384389025,-1.0453368471665367,Stop Loss
2025-05-05,2025-05-08,94791.39669999998,104166.26583363,2.987002325613814,Take Profit
2025-05-06,2025-05-18,96895.69889999999,106478.68352121001,2.987002325613818,Take Profit
2025-05-07,2025-05-19,97085.38839999998,106687.13331276001,2.987002325613819,Take Profit
2025-05-22,2025-05-23,111774.36269999998,108250.58092484293,-1.1325852340129812,Stop Loss
2025-05-27,2025-05-29,108998.1893,105561.82489842566,-1.1200984555134144,Stop Loss
2025-05-23,2025-05-30,107378.77149999999,103993.12283175322,-1.1202040264950246,Stop Loss
2025-05-29,2025-06-05,105645.43989999998,102315.19132008836,-1.1075879354550584,Stop Loss
2025-06-09,2025-06-12,110338.12789999998,106860.43031904835,-1.0828260940208225,Stop Loss
2025-06-12,2025-06-20,105715.10949999999,102382.72460567752,-1.070980401729852,Stop Loss
2025-05-09,2025-06-22,103044.84189999998,99795.59946946405,-1.0667594703874717,Stop Loss
2025-06-05,2025-06-22,101560.05859999999,98357.52002816557,-1.0833073327252234,Stop Loss
2025-06-20,2025-06-22,103349.3461,100090.52548985308,-1.0594527351965797,Stop Loss
2025-07-02,2025-07-14,108908.79999999999,119679.88032000001,2.958802010984785,Take Profit
2025-07-09,2025-07-14,111311.09989999999,122319.76768011002,2.958802010984787,Take Profit
2025-07-25,2025-08-01,117701.0835,113991.9551685075,-1.0887749199175067,Stop Loss
2025-07-10,2025-08-02,116095.17919999998,112436.40746326398,-1.0234576019398647,Stop Loss
