Net Profit,Total Return (%),Sharpe Ratio,Max Drawdown (%),Total Trades,Entry APR,Exit APR,Filter Periods
-343.50790767410945,-3.435079076741095,-0.599176271421823,7.220479402819162,33,15,3,9
-345.28168358671974,-3.452816835867197,-0.6025310146393651,7.220479402819162,33,15,4,9
-346.4406202449736,-3.464406202449736,-0.6099779958083406,7.231616505325049,33,15,6,9
-346.4406202449736,-3.464406202449736,-0.6099779958083406,7.231616505325049,33,15,5,9
-401.154925809069,-4.01154925809069,-0.759590291509504,7.455821126500735,33,15,3,12
-402.91856558437576,-4.029185655843757,-0.7630505639106014,7.455821126500735,33,15,4,12
-402.91856558437576,-4.029185655843757,-0.7699248099753384,7.455821126500735,33,15,5,12
-402.91856558437576,-4.029185655843757,-0.7699248099753384,7.455821126500735,33,15,6,12
-448.9942143283388,-4.489942143283388,-0.7859032915784928,8.864553560543335,37,15,3,6
-450.74822909365685,-4.507482290936569,-0.7890932097876492,8.864553560543335,37,15,4,6
-451.8945057195924,-4.518945057195924,-0.7973585459549349,8.87549331106554,37,15,6,6
-451.8945057195924,-4.518945057195924,-0.7973585459549349,8.87549331106554,37,15,5,6
-466.12239086970294,-4.661223908697029,-0.7997944096773305,7.945010655503956,36,12,5,9
-466.12239086970294,-4.661223908697029,-0.7997944096773305,7.945010655503956,36,12,6,9
-467.0915572357753,-4.670915572357753,-0.8031506471304657,7.971272421517515,36,12,3,9
-468.84224847607584,-4.688422484760759,-0.8063921994281465,7.971272421517515,36,12,4,9
-550.9687043128597,-5.509687043128597,-0.9030453214668348,10.489502413122038,43,15,4,3
-550.9687043128597,-5.509687043128597,-0.9031678194349566,10.489502413122038,43,15,5,3
-550.9687043128597,-5.509687043128597,-0.9031678194349566,10.489502413122038,43,15,6,3
-552.7638684993581,-5.527638684993581,-0.905942384771695,10.522932438051283,43,15,3,3
-588.2750940748138,-5.882750940748138,-0.9986256555819262,9.842880474315054,41,12,3,6
-590.0026659565192,-5.900026659565192,-1.0016976482516124,9.842880474315054,41,12,4,6
-591.1322267067189,-5.911322267067189,-1.010926710990686,9.853702788068505,41,12,5,6
-591.1322267067189,-5.911322267067189,-1.010926710990686,9.853702788068505,41,12,6,6
-685.0381070262247,-6.850381070262247,-1.1136405570543315,9.722999012674336,42,10,3,9
-676.532811663903,-6.76532811663903,-1.1878883980283028,10.195412496738546,40,12,3,12
-733.3145890478354,-7.333145890478354,-1.1889891771262135,9.722999012674336,43,10,4,9
-679.1769341298332,-6.791769341298331,-1.1929137219950385,10.204386631556519,40,12,4,12
-733.3522393735329,-7.33352239373533,-1.195047243629214,9.723365806014112,43,10,5,9
-733.3522393735329,-7.33352239373533,-1.195047243629214,9.723365806014112,43,10,6,9
-679.2144722164794,-6.792144722164794,-1.1997701964563785,10.204748268666552,40,12,6,12
-679.2144722164794,-6.792144722164794,-1.1997701964563785,10.204748268666552,40,12,5,12
-774.2226669658976,-7.742226669658976,-1.2826012358604924,10.741746058967495,43,10,3,12
-823.9121247496587,-8.239121247496586,-1.3400966277129571,12.129844457156041,47,10,3,6
-832.8372998200266,-8.328372998200265,-1.3476377104890354,11.665777608206378,45,8,3,12
-822.9539772204716,-8.229539772204717,-1.3579117538831165,10.750664562277816,44,10,4,12
-868.0476446484518,-8.680476446484517,-1.3597663352733684,13.493185313052095,50,12,4,3
-869.7825689288766,-8.697825689288766,-1.3624303923352568,13.525493534428565,50,12,3,3
-822.9912633434524,-8.229912633434523,-1.3646759536753008,10.751027180236605,44,10,5,12
-822.9912633434524,-8.229912633434523,-1.3646759536753008,10.751027180236605,44,10,6,12
-868.0476446484518,-8.680476446484517,-1.368185588691388,13.493185313052095,50,12,6,3
-868.0476446484518,-8.680476446484517,-1.368185588691388,13.493185313052095,50,12,5,3
-883.8759821806325,-8.838759821806324,-1.4175744882903234,12.688031377478707,48,10,4,6
-880.340675511161,-8.80340675511161,-1.4193985057940535,11.674603784162166,46,8,4,12
-883.9130207789021,-8.83913020778902,-1.424216426073099,12.68838612396133,48,10,6,6
-883.9130207789021,-8.83913020778902,-1.424216426073099,12.68838612396133,48,10,5,6
-880.3777284733405,-8.803777284733405,-1.4261018851847753,11.67496264817766,46,8,5,12
-880.3777284733405,-8.803777284733405,-1.4261018851847753,11.67496264817766,46,8,6,12
-928.7555385565847,-9.287555385565847,-1.475623695655242,13.145050817581922,50,8,3,6
-1023.0912357051111,-10.23091235705111,-1.53921493663508,14.627032777156218,54,10,3,3
-980.1664407108183,-9.801664407108182,-1.5405678770424187,12.656625093907234,49,8,3,9
-1019.7215526688342,-10.19721552668834,-1.541094348741252,14.579312436329921,54,10,5,3
-1019.7215526688342,-10.19721552668834,-1.541094348741252,14.579312436329921,54,10,6,3
-986.7864787280796,-9.867864787280796,-1.5460538505736847,13.684841731918898,51,8,4,6
-1022.2831576181543,-10.222831576181543,-1.5467731151824216,14.603678502184266,54,10,4,3
-986.8230992034314,-9.868230992034315,-1.5528764085694449,13.685192428384527,51,8,6,6
-986.8230992034314,-9.868230992034315,-1.5528764085694449,13.685192428384527,51,8,5,6
-1024.766885083287,-10.24766885083287,-1.5950391265276433,12.644531241796535,50,8,4,9
-1024.803351245162,-10.24803351245162,-1.602148138171707,12.644886165019564,50,8,6,9
-1024.803351245162,-10.24803351245162,-1.602148138171707,12.644886165019564,50,8,5,9
-1171.6887019899423,-11.716887019899422,-1.722754214107403,15.200276409878496,58,8,3,3
-1170.893813864628,-11.708938138646282,-1.7312252682691123,15.19264116786716,58,8,4,3
